time,seconds_elapsed,z,y,x
1789743282059157200,0.0521572265625,-1.9098785127997397,1.1505255413860083,-1.231521278335154
1789743282069208000,0.0622080078125,-1.9119582416832446,0.5860749643474817,-1.0575577732227741
1789743282079257900,0.0722578125,-1.2547463788390159,0.5111252295643091,-1.2279428353264927
1789743282089308000,0.082307861328125,-0.048477907443046565,0.6813318663612008,-1.5201745540753007
1789743282099358200,0.092358154296875,2.039154881054163,1.2913681365326046,-1.999766435126215
1789743282109409000,0.102408935546875,3.521084460148215,2.052102917693555,-1.9613066483505068
1789743282119459000,0.112458984375,3.915350319960713,2.250970416307449,-1.553438964165002
1789743282129508900,0.1225087890625,3.5657150445133445,1.679797545276582,-1.075004071129486
1789743282139559000,0.132558837890625,3.5246365996718403,0.6355681863129139,-0.5749035454591735
1789743282149610000,0.14260986328125,3.7137422904670236,-0.20285656825006007,-0.15159514930201692
1789743282159660000,0.152659912109375,3.472414829525351,-0.29573242034614083,0.08514700227654538
1789743282169710000,0.1627099609375,2.659464707958698,-0.0329895386710763,0.022061808328551705
1789743282179759900,0.172759765625,1.7478309248000383,0.7514642639905214,-0.370687196630612
1789743282189810000,0.182809814453125,0.8435644555389881,1.3135618481621145,-1.0663197563491762
1789743282199861000,0.192861083984375,-0.5410480741411448,1.4926172695860265,-1.5313614262610673
1789743282209911000,0.2029111328125,-1.4701555546700953,1.3855480569645762,-1.5945467812314629
1789743282219961000,0.212961181640625,-1.761994474709034,1.085759931486845,-1.3066029689349232
1789743282230011000,0.223010986328125,-1.6810551441222428,1.3223998191341757,-0.8530740421622991
1789743282240062000,0.23306201171875,-1.5733236681997775,1.771714489212632,-0.298180653748475
1789743282250112000,0.243112060546875,-1.4637901112914085,2.2205016282856462,-0.009344897580891846
1789743282260162000,0.253162109375,-1.290543083885312,2.5554136741146443,-0.0021306918857619166
1789743282270212000,0.263212158203125,-1.1767922015428542,2.4811095437586306,-0.15533965132627636
1789743282280263200,0.27326318359375,-0.8928209461390971,1.9528677596986292,-0.18253937281584365
1789743282290313000,0.28331298828125,-0.47858781857490534,1.307841132427752,-0.09616239948607981
1789743282300363000,0.293363037109375,0.03861351603269577,0.7700956069633365,0.07550769745949655
1789743282310413000,0.3034130859375,0.5492769733041525,0.24949849243760108,0.16747180500552059
1789743282320463000,0.313463134765625,0.8609750245451927,-0.259927824254334,0.2642033096164465
1789743282330514000,0.323513916015625,0.6534943036258221,-0.5460723320439458,0.12871825944762677
1789743282340564000,0.33356396484375,0.20239713404476642,-0.511914334115386,-0.11455976017308421
1789743282350614000,0.343614013671875,0.04898293435573577,-0.31116496727764603,-0.3160786774780601
1789743282360664000,0.3536640625,-0.08601590319871902,-0.2653261761665344,-0.30835926220715043
1789743282370715100,0.363715087890625,0.19325930334329605,-0.1521907953739166,-0.11862309148870408
1789743282380765000,0.373764892578125,0.6969622739523649,0.25784429597854613,0.06345354091990739
1789743282390815000,0.38381494140625,0.7891279319524764,0.4604916053920984,0.11877123125512153
1789743282400865000,0.393864990234375,1.1407254473835229,0.520953965139389,-0.07470204363241792
1789743282410916000,0.403916015625,1.3787871845275164,0.4734948793500662,-0.3171992424732074
1789743282420966100,0.413966064453125,1.2033756725639104,0.3210053932905197,-0.4384972157269716
1789743282431016000,0.424015869140625,0.9712830729573965,0.19600071100592611,-0.5090412628971039
1789743282441066000,0.43406591796875,0.8092185338228941,0.05803893199265003,-0.4522975583467632
1789743282451117000,0.444116943359375,0.4754080194950103,0.06615852556228638,-0.294203749474138
1789743282461167000,0.4541669921875,0.10299743313789367,0.35626726080775256,-0.23364720863737165
1789743282471217200,0.464217041015625,-0.29311376228034497,0.7312421446949243,-0.2952560350060463
1789743282481267000,0.474266845703125,-0.5639537334322929,0.829808317387104,-0.3112563718881458
1789743282491318000,0.484318115234375,-0.5434054509222507,0.5318371782034635,-0.3424281936127692
1789743282501368000,0.4943681640625,-0.545702621948719,0.13335925365388393,-0.9086215957306325
1789743282511418000,0.504418212890625,-0.5120014278769492,-0.1281137542158365,-2.2223805739000437
1789743282521468200,0.51446826171875,0.14867138907611369,0.06053074880838394,-2.474303078614175
1789743282531518000,0.52451806640625,0.4293161304056644,0.4855529814124107,-1.7229761772677301
1789743282541569000,0.534569091796875,0.08347089489102363,0.4157289190798998,-0.9633174278404563
1789743282551619000,0.544619140625,-0.19589432802200316,0.7064134083867073,-0.5772388200063258
1789743282561669000,0.554669189453125,-0.46570027995109553,0.789397396543622,-0.28843802555426956
1789743282571719200,0.56471923828125,-0.6660042411088943,0.2832306661695242,-0.06682396720107645
1789743282581770200,0.574770263671875,-0.8480869013994932,-0.14303367545008658,-0.13189159225411712
1789743282591820000,0.584820068359375,-0.4103770366579294,-0.17321604774594307,-0.5609093973003327
1789743282601870000,0.5948701171875,0.0065425535112619395,-0.31522330275774,-0.8011532277237623
1789743282611920100,0.604920166015625,0.1703998212814331,-0.3137543992489576,-0.9354190017633139
1789743282621971200,0.61497119140625,0.39488954466879367,-0.07634206592440605,-0.8310547372516244
1789743282632021000,0.62502099609375,0.34494390276074405,0.10938216573894023,-0.5996059519739821
1789743282642071000,0.635071044921875,0.0738777216374874,0.28625264433920383,-0.5092802227521315
1789743282652121000,0.64512109375,-0.24587796385288238,0.03972410762310028,-0.3726839234057814
1789743282662171100,0.655171142578125,-0.7325719319939613,-0.5030360311329365,0.005949263793230056
1789743282672222200,0.66522216796875,-0.8712696240663528,-0.611207067516446,0.17480265935026107
1789743282682272000,0.67527197265625,-0.9981634810984135,-0.6981348248630762,0.2705611907431856
1789743282692322000,0.685322021484375,-1.095558856445551,-0.7869891663581132,0.34632563944272693
1789743282702372000,0.6953720703125,-1.6621756716072558,-1.4363818798840045,0.6840086843550205
1789743282712423200,0.705423095703125,-1.518939167061448,-0.7531839273899793,0.394050609626621
1789743282722473200,0.71547314453125,-1.2595564094692469,-0.26671616922020913,0.05014766728617251
1789743282732523000,0.72552294921875,-1.114779689744115,0.05900163954496383,-0.23124834906840697
1789743282742573000,0.735572998046875,-1.1921277178406715,0.541239797320962,-0.4550370663132518
1789743282752624000,0.7456240234375,-1.8650456838607787,0.2468050155699253,-0.14998643546374513
1789743282762674200,0.755674072265625,-2.2397797447293994,0.07541209159791469,0.2561633206216618
1789743282772724200,0.76572412109375,-1.9657897851139305,0.47005672159492967,0.2420092691933736
1789743282782774000,0.77577392578125,-1.877960110491514,0.6665741499513387,0.2272240437220782
1789743282792825000,0.7858251953125,-1.7343220394074916,0.47377369629144667,0.2926476791385561
1789743282802875100,0.795875244140625,-1.1719243032455444,0.01277355685532093,0.4142034630782902
1789743282812925200,0.80592529296875,-0.4131616989403963,-0.5678975026220083,0.5440627823198214
1789743282822975200,0.815975341796875,-0.22648469659686088,-0.9573293664067983,0.6224789876371621
1789743282833025000,0.82602490234375,-0.19530103830397127,-1.072488361981511,0.5459941522412002
1789743282843076000,0.836076171875,-0.07339724464416504,-0.8667524389028549,0.5253179690351709
1789743282853126100,0.846126220703125,-0.0009539397239685058,-0.67576634118855,0.4989695854116231
1789743282863176200,0.85617626953125,-0.09254033653140067,-0.7984937261909246,0.4163123449910432
1789743282873226200,0.866226318359375,-0.46444589597582814,-1.085465332454443,0.29704620635844764
1789743282883277000,0.876277099609375,-0.9038187254935502,-1.1770049675107002,0.17149348000334574
1789743282893327000,0.8863271484375,-1.2145236740440128,-0.9575058920174837,0.1562918740171939
1789743282903377200,0.896377197265625,-1.3117138822078704,-0.5734335094392299,0.20640395853333174
1789743282913427200,0.90642724609375,-1.227875323048234,-0.19837386987805367,0.2690008826239034
1789743282923478000,0.91647802734375,-1.116144548356533,-0.016177812340855597,0.3609415727617219
1789743282933528000,0.926528076171875,-1.0540203928768634,0.01764262419641018,0.4499823402069509
1789743282943578000,0.936578125,-0.8815157082706689,0.12305062560737132,0.592768434104137
1789743282953628200,0.946628173828125,-0.7215577860265969,0.3899737155765295,0.7792487082991748
1789743282963678200,0.95667822265625,-0.6254179636985063,0.6548597467601299,0.9570168663915246
1789743282973729000,0.96672900390625,-0.48866205334365365,0.729765642401576,1.0066823031187058
1789743282983779000,0.976779052734375,-0.35892625088393687,0.5286778373897075,1.0451457431562243
1789743282993829000,0.9868291015625,-0.05677461114525795,0.22167934214174745,1.1029406372599304
1789743283003879200,0.996879150390625,0.25986498815119263,-0.05754150386452674,1.1082415932122618
1789743283013930000,1.006929931640625,0.4764718493342399,-0.19249767132103443,1.025037167237699
1789743283023980000,1.01697998046875,0.5019686941623688,-0.130701432621479,0.9637531158439815
1789743283034030000,1.027030029296875,0.45451486907005306,0.09526011688411236,0.8508059510998427
1789743283044080000,1.037080078125,0.24896774656176565,0.33114217190146444,0.6656568889759481
1789743283054131000,1.047130859375,0.01522913331389427,0.38934418550133704,0.46470293947681784
1789743283064181000,1.057180908203125,-0.13361878137290478,0.4008294561117887,0.31878212775047865
1789743283074231000,1.06723095703125,-0.22128478986620903,0.401052743473649,0.1864089990571141
1789743283084281000,1.077281005859375,-0.32399697632193564,0.2996627455323934,0.06908084274977445
1789743283094332000,1.087331787109375,-0.2736357393503189,0.24325170700252055,0.05701998247476294
1789743283104382000,1.0973818359375,-0.18480594777464865,0.2398246551632881,0.004050608831364661
1789743283114432000,1.107431884765625,-0.16395722101330756,0.1582517028480768,-0.04258075742954388
1789743283124482000,1.11748193359375,-0.2249368826329708,0.06313245573937892,-0.006710420891456305
1789743283134532000,1.127531982421875,-0.1724292812824249,0.045349546289443966,-0.007853745707683265
1789743283144583400,1.13758349609375,-0.05313946951329708,0.055640638679265976,0.03443864150084555
1789743283154633500,1.147633544921875,0.09452829547822475,0.08174129461944103,0.14310690508307888
1789743283164683300,1.157683349609375,0.17375263884067535,-0.16537702468335627,0.2342116193207912
1789743283174733300,1.1677333984375,0.140052613812685,0.30552199295461174,0.12762018027892336
1789743283184784400,1.177784423828125,0.03411971174478531,0.25427578984200955,-0.09008627617647871
1789743283194834400,1.18783447265625,-0.10636544826626777,-0.17526245888173578,0.08016914993189275
1789743283204884500,1.197884521484375,0.0077250412940979,-0.21860358795821666,-0.020078308644425124
1789743283214934300,1.207934326171875,0.03127075205445289,0.5333896683424711,-0.4224362346988171
1789743283224985300,1.2179853515625,-0.09820026198923587,0.14602467395961283,-0.2724656543913297
1789743283235035400,1.228035400390625,-0.08025719354152679,-0.14333879587650297,-0.1482226223953068
